Time (s),XX,XY,XZ,YX,YY,YZ,ZX,ZY,ZZ
0.443370819,0.9928523,0.02458458,-0.0141095,-0.02470944,0.992911,-0.008713774,0.01388968,0.009060066,0.9931175
0.445847511,0.9928499,0.02457016,-0.01428636,-0.02469511,0.9929121,-0.008606072,0.01406927,0.008956569,0.9931157
0.448324680,0.992848,0.02454716,-0.0144842,-0.02467281,0.9929137,-0.00853051,0.01426912,0.008885595,0.9931139
0.450801373,0.9928462,0.02451636,-0.01463352,-0.02464218,0.9929147,-0.008451106,0.01442063,0.008809458,0.993112
0.453278065,0.9928454,0.02446683,-0.01476583,-0.02459284,0.9929164,-0.008383382,0.014555,0.008744298,0.9931105
0.455755234,0.9928458,0.02440393,-0.01487369,-0.02453036,0.9929187,-0.008348537,0.01466423,0.008711196,0.9931097
0.458231926,0.9928461,0.02433831,-0.0149338,-0.02446493,0.9929201,-0.00832573,0.01472546,0.008688902,0.9931086
0.460709095,0.9928476,0.02426733,-0.01495397,-0.02439422,0.9929219,-0.008333076,0.01474607,0.008695692,0.9931083
0.463185787,0.99285,0.02418853,-0.01491658,-0.02431519,0.9929237,-0.00833948,0.01470922,0.008700015,0.9931087
0.465662956,0.9928529,0.02411489,-0.01484501,-0.02424107,0.9929255,-0.008349952,0.01463805,0.008707657,0.9931098
0.468139649,0.9928557,0.0240569,-0.01474821,-0.02418255,0.9929267,-0.008371886,0.01454127,0.008726386,0.993111
0.470616341,0.9928592,0.0239961,-0.01461386,-0.02412132,0.9929278,-0.008423381,0.01440625,0.008773732,0.9931126
0.473093510,0.9928632,0.02392465,-0.01445766,-0.02404949,0.9929289,-0.008493604,0.01424903,0.008839138,0.9931142
0.475570202,0.9928674,0.02386115,-0.01427983,-0.0239858,0.9929297,-0.008592423,0.01406945,0.008932751,0.993116
0.478047848,0.9928716,0.02379249,-0.01408539,-0.02391684,0.9929302,-0.008696371,0.01387319,0.009031042,0.9931177
0.480524540,0.9928759,0.02373169,-0.01389171,-0.02385537,0.9929311,-0.008775245,0.01367824,0.009104418,0.9931198
0.485478401,0.9928846,0.02359997,-0.01350924,-0.02372286,0.9929328,-0.008978768,0.01329225,0.009296988,0.9931236
0.487955093,0.9928886,0.02354232,-0.01331049,-0.02366467,0.9929332,-0.009078695,0.01309173,0.009391405,0.9931253
0.490432263,0.9928921,0.02349255,-0.01313223,-0.02361418,0.9929338,-0.009152801,0.01291224,0.00946062,0.993127
0.492908955,0.9928949,0.02344786,-0.01297818,-0.02356928,0.9929336,-0.009251314,0.01275633,0.00955489,0.9931279
0.495386124,0.992898,0.0234032,-0.0128268,-0.02352417,0.992934,-0.009329679,0.01260358,0.009629094,0.9931292
0.497862816,0.9929008,0.02336653,-0.01267653,-0.02348723,0.992934,-0.009424472,0.01245148,0.009719864,0.9931302
0.500339985,0.9929036,0.02333525,-0.01251303,-0.02345581,0.9929336,-0.009543031,0.01228555,0.009834159,0.9931312
0.502816677,0.9929066,0.02330953,-0.01232021,-0.02342959,0.9929332,-0.009657822,0.01209035,0.009944077,0.9931325
0.505293369,0.9929093,0.02329194,-0.01211963,-0.02341091,0.9929326,-0.009734839,0.0118882,0.01001615,0.993134
0.507770538,0.9929126,0.02328784,-0.01189921,-0.02340544,0.9929326,-0.009806349,0.01166621,0.01008242,0.9931365
0.510247231,0.9929149,0.02329161,-0.01168594,-0.02340798,0.9929317,-0.009887825,0.01145106,0.01015891,0.9931381
0.512724877,0.9929169,0.02329526,-0.01149848,-0.02341041,0.9929309,-0.009948389,0.0112622,0.0102151,0.9931396
0.515201092,0.9929186,0.02331505,-0.01129878,-0.02342863,0.9929298,-0.009991422,0.01106136,0.01025366,0.9931412
0.517678738,0.9929201,0.02334309,-0.01108374,-0.0234549,0.9929286,-0.01003219,0.01084513,0.01028967,0.993143
0.520155430,0.9929218,0.02337109,-0.01088253,-0.0234811,0.9929278,-0.01005913,0.01064307,0.01031216,0.9931451
0.522632122,0.9929234,0.02339666,-0.01067738,-0.02350458,0.9929273,-0.01006132,0.01043767,0.01030978,0.9931474
0.525109291,0.9929247,0.02342762,-0.01046637,-0.02353349,0.9929263,-0.01007412,0.01022611,0.01031792,0.9931492
0.527585983,0.9929261,0.02346393,-0.01026086,-0.0235678,0.9929254,-0.01008706,0.01001999,0.01032638,0.9931512
0.530063152,0.9929276,0.0235005,-0.01004023,-0.02360195,0.9929248,-0.01007387,0.009799361,0.01030833,0.9931538
0.532539845,0.992929,0.0235372,-0.009816288,-0.02363612,0.9929243,-0.0100509,0.009575657,0.01028041,0.9931563
0.535017014,0.9929298,0.02357899,-0.009619784,-0.0236756,0.9929236,-0.01002068,0.009379506,0.01024593,0.9931585
0.537493706,0.9929306,0.02363405,-0.009413925,-0.02372837,0.9929226,-0.01000235,0.009173586,0.01022322,0.9931607
0.539970398,0.9929311,0.02369177,-0.009207451,-0.02378379,0.9929214,-0.009981904,0.008967078,0.01019839,0.9931628
0.542447567,0.992932,0.02374937,-0.009006237,-0.02383908,0.9929208,-0.009954116,0.008766006,0.01016631,0.9931653
0.544924259,0.992932,0.02380155,-0.008828669,-0.02388946,0.9929192,-0.009955219,0.008587941,0.01016362,0.9931665
0.547401905,0.992932,0.0238614,-0.008668043,-0.02394772,0.9929178,-0.009959965,0.008426644,0.01016502,0.9931679
0.549878121,0.9929315,0.02392656,-0.008532459,-0.02401149,0.9929162,-0.009959823,0.008290445,0.01016216,0.993169
0.552355766,0.9929309,0.02399176,-0.008407117,-0.02407557,0.9929144,-0.009979622,0.008164003,0.01017946,0.9931698
0.554832459,0.9929305,0.02405146,-0.00830063,-0.02413441,0.9929128,-0.0100088,0.008056236,0.01020654,0.9931706
0.557309151,0.9929301,0.02410329,-0.008204646,-0.02418548,0.9929113,-0.01003583,0.007959099,0.01023166,0.9931711
